,總統,黨派,年份,屆次,演說,演說_removePunc,tokens
347,陳水扁,民進黨,2000,10,我們相信，以今日的民主成就加上科技經貿的實力，中華民國一定可以繼續在國際社會中扮演不可或缺的角色。除了持續加強與友邦的實質外交關係之外，我們更要積極參與各種非政府的國際組織。透過人道關懷、經貿合作與文化交流等各種方式，積極參與國際事務，擴大臺灣在國際的生存空間，並且回饋國際社會,我們相信以今日的民主成就加上科技經貿的實力中華民國一定可以繼續在國際社會中扮演不可或缺的角色除了持續加強與友邦的實質外交關係之外我們更要積極參與各種非政府的國際組織透過人道關懷經貿合作與文化交流等各種方式積極參與國際事務擴大臺灣在國際的生存空間並且回饋國際社會,"['我們', '相信', '，', '以', '今日', '的', '民主', '成就', '加上', '科技', '經貿', '的', '實力', '，', '中華民國', '一定', '可以', '繼續', '在', '國際', '社會', '中', '扮演', '不可或缺', '的', '角色', '。', '除了', '持續', '加強', '與', '友邦', '的', '實質', '外交', '關係', '之外', '，', '我們', '更', '要', '積極', '參與', '各', '種', '非', '政府', '的', '國際', '組織', '。', '透過', '人道', '關懷', '、', '經貿', '合作', '與', '文化', '交流', '等', '各', '種', '方式', '，', '積極', '參與', '國際', '事務', '，', '擴大', '臺灣', '在', '國際', '的', '生存空間', '，', '並且', '回饋', '國際', '社會']"
348,陳水扁,民進黨,2000,10,除此之外，我們也願意承諾對於國際人權的維護做出更積極的貢獻。中華民國不能也不會自外於世界人權的潮流，我們將遵守包括「世界人權宣言」、「公民與政治權利國際公約」以及維也納世界人權會議的宣言和行動綱領，將中華民國重新納入國際人權體系,除此之外我們也願意承諾對於國際人權的維護做出更積極的貢獻中華民國不能也不會自外於世界人權的潮流我們將遵守包括世界人權宣言公民與政治權利國際公約以及維也納世界人權會議的宣言和行動綱領將中華民國重新納入國際人權體系,"['除此之外', '，', '我們', '也', '願意', '承諾', '對於', '國際', '人權', '的', '維護', '做出', '更', '積極', '的', '貢獻', '。', '中華民國', '不能', '也', '不會', '自', '外', '於', '世界', '人權', '的', '潮流', '，', '我們', '將', '遵守', '包括', '「', '世界', '人權', '宣言', '」', '、', '「', '公民', '與', '政治', '權利', '國際', '公約', '」', '以及', '維也納', '世界', '人權', '會議', '的', '宣言', '和', '行動', '綱領', '，', '將', '中華民國', '重新', '納入', '國際', '人權', '體系']"
349,陳水扁,民進黨,2000,10,新政府將敦請立法院通過批准「國際人權法典」，使其國內法化，成為正式的「臺灣人權法典」。我們希望實現聯合國長期所推動的主張，在臺灣設立獨立運作的國家人權委員會，並且邀請國際法律人委員會和國際特赦組織這兩個卓越的非政府人權組織，協助我們落實各項人權保護的措施，讓中華民國成為二十一世紀人權的新指標,新政府將敦請立法院通過批准國際人權法典使其國內法化成為正式的臺灣人權法典我們希望實現聯合國長期所推動的主張在臺灣設立獨立運作的國家人權委員會並且邀請國際法律人委員會和國際特赦組織這兩個卓越的非政府人權組織協助我們落實各項人權保護的措施讓中華民國成為二十一世紀人權的新指標,"['新政府', '將', '敦請', '立法院', '通過', '批准', '「', '國際', '人權', '法典', '」', '，', '使', '其', '國內法化', '，', '成為', '正式', '的', '「', '臺灣', '人權', '法典', '」', '。', '我們', '希望', '實現', '聯合國', '長期', '所', '推動', '的', '主張', '，', '在', '臺灣', '設立', '獨立', '運作', '的', '國家', '人權', '委員會', '，', '並且', '邀請', '國際', '法律人', '委員會', '和', '國際', '特赦', '組織', '這', '兩', '個', '卓越', '的', '非', '政府', '人權', '組織', '，', '協助', '我們', '落實', '各', '項', '人權', '保護', '的', '措施', '，', '讓', '中華民國', '成為', '二十一世紀', '人權', '的', '新', '指標']"
350,陳水扁,民進黨,2000,10,我們堅信，不管在任何一個時代、在地球的任何一個角落，自由、民主、人權的意義和價值都不能被漠視或改變,我們堅信不管在任何一個時代在地球的任何一個角落自由民主人權的意義和價值都不能被漠視或改變,"['我們', '堅信', '，', '不管', '在', '任何', '一', '個', '時代', '、', '在', '地球', '的', '任何', '一', '個', '角落', '，', '自由', '、', '民主', '、', '人權', '的', '意義', '和', '價值', '都', '不能', '被', '漠視', '或', '改變']"
351,陳水扁,民進黨,2000,10,二十世紀的歷史留給人類一個最大的教訓，那就是——戰爭是人類的失敗。不論目的何在、理由多麼冠冕堂皇，戰爭都是對自由、民主、人權最大的傷害,二十世紀的歷史留給人類一個最大的教訓那就是戰爭是人類的失敗不論目的何在理由多麼冠冕堂皇戰爭都是對自由民主人權最大的傷害,"['二十世紀', '的', '歷史', '留給', '人類', '一', '個', '最', '大', '的', '教訓', '，', '那', '就', '是', '—', '—', '戰爭', '是', '人類', '的', '失敗', '。', '不論', '目的', '何在', '、', '理由', '多麼', '冠冕堂皇', '，', '戰爭', '都', '是', '對', '自由', '、', '民主', '、', '人權', '最', '大', '的', '傷害']"
352,陳水扁,民進黨,2000,10,過去一百多年來，中國曾經遭受帝國主義的侵略，留下難以抹滅的歷史傷痕。臺灣的命運更加坎坷，曾經先後受到強權的欺凌和殖民政權的統治。如此相同的歷史遭遇，理應為兩岸人民之間的相互諒解，為共同追求自由、民主、人權的決心，奠下厚實的基礎。然而，因為長期的隔離，使得雙方發展出截然不同的政治制度和生活方式，從此阻斷了兩岸人民以同理心互相對待的情誼，甚至因為隔離而造成了對立的圍牆,過去一百多年來中國曾經遭受帝國主義的侵略留下難以抹滅的歷史傷痕臺灣的命運更加坎坷曾經先後受到強權的欺凌和殖民政權的統治如此相同的歷史遭遇理應為兩岸人民之間的相互諒解為共同追求自由民主人權的決心奠下厚實的基礎然而因為長期的隔離使得雙方發展出截然不同的政治制度和生活方式從此阻斷了兩岸人民以同理心互相對待的情誼甚至因為隔離而造成了對立的圍牆,"['過去', '一百多', '年', '來', '，', '中國', '曾經', '遭受', '帝國', '主義', '的', '侵略', '，', '留下', '難以', '抹滅', '的', '歷史', '傷痕', '。', '臺灣', '的', '命運', '更加', '坎坷', '，', '曾經', '先後', '受到', '強權', '的', '欺凌', '和', '殖民', '政權', '的', '統治', '。', '如此', '相同', '的', '歷史', '遭遇', '，', '理應', '為', '兩岸', '人民', '之間', '的', '相互', '諒解', '，', '為', '共同', '追求', '自由', '、', '民主', '、', '人權', '的', '決心', '，', '奠下', '厚實', '的', '基礎', '。', '然而', '，', '因為', '長期', '的', '隔離', '，', '使得', '雙方', '發展出', '截然不同', '的', '政治', '制度', '和', '生活', '方式', '，', '從此', '阻斷', '了', '兩岸', '人民', '以', '同理心', '互相', '對待', '的', '情誼', '，', '甚至', '因為', '隔離', '而', '造成', '了', '對立', '的', '圍牆']"
353,陳水扁,民進黨,2000,10,如今，冷戰已經結束，該是兩岸拋棄舊時代所遺留下來的敵意與對立的時候了。我們無須再等待，因為此刻就是兩岸共創和解時代的新契機,如今冷戰已經結束該是兩岸拋棄舊時代所遺留下來的敵意與對立的時候了我們無須再等待因為此刻就是兩岸共創和解時代的新契機,"['如今', '，', '冷戰', '已經', '結束', '，', '該', '是', '兩岸', '拋棄', '舊', '時代', '所', '遺留下來', '的', '敵意', '與', '對立', '的', '時候', '了', '。', '我們', '無須', '再', '等待', '，', '因為', '此刻', '就', '是', '兩岸', '共創', '和解', '時代', '的', '新', '契機']"
354,陳水扁,民進黨,2000,10,海峽兩岸人民源自於相同的血緣、文化和歷史背景，我們相信雙方的領導人一定有足夠的智慧與創意，秉持民主對等的原則，在既有的基礎之上，以善意營造合作的條件，共同來處理未來「一個中國」的問題,海峽兩岸人民源自於相同的血緣文化和歷史背景我們相信雙方的領導人一定有足夠的智慧與創意秉持民主對等的原則在既有的基礎之上以善意營造合作的條件共同來處理未來一個中國的問題,"['海峽', '兩岸', '人民', '源自於', '相同', '的', '血緣', '、', '文化', '和', '歷史', '背景', '，', '我們', '相信', '雙方', '的', '領導人', '一定', '有', '足夠', '的', '智慧', '與', '創意', '，', '秉持', '民主', '對等', '的', '原則', '，', '在', '既有', '的', '基礎', '之上', '，', '以', '善意', '營造', '合作', '的', '條件', '，', '共同', '來', '處理', '未來', '「', '一', '個', '中國', '」', '的', '問題']"
355,陳水扁,民進黨,2000,10,本人深切瞭解，身為民選的中華民國第十任總統，自當恪遵憲法，維護國家的主權、尊嚴與安全，確保全體國民的福祉。因此，只要中共無意對台動武，本人保證在任期之內，不會宣佈獨立，不會更改國號，不會推動兩國論入憲，不會推動改變現狀的統獨公投，也沒有廢除國統綱領與國統會的問題,本人深切瞭解身為民選的中華民國第十任總統自當恪遵憲法維護國家的主權尊嚴與安全確保全體國民的福祉因此只要中共無意對台動武本人保證在任期之內不會宣佈獨立不會更改國號不會推動兩國論入憲不會推動改變現狀的統獨公投也沒有廢除國統綱領與國統會的問題,"['本人', '深切', '瞭解', '，', '身為', '民選', '的', '中華民國', '第十', '任', '總統', '，', '自當', '恪遵', '憲法', '，', '維護', '國家', '的', '主權', '、', '尊嚴', '與', '安全', '，', '確保', '全體', '國民', '的', '福祉', '。', '因此', '，', '只要', '中共', '無意', '對', '台', '動武', '，', '本人', '保證', '在', '任期', '之內', '，', '不會', '宣佈', '獨立', '，', '不會', '更改', '國號', '，', '不會', '推動', '兩國論', '入憲', '，', '不會', '推動', '改變', '現狀', '的', '統獨', '公投', '，', '也', '沒有', '廢除', '國統綱領', '與', '國統會', '的', '問題']"
356,陳水扁,民進黨,2000,10,歷史證明，戰爭只會引來更多的仇恨與敵意，絲毫無助於彼此關係的發展。中國人強調王霸之分，相信行仁政必能使「近者悅、遠者來」、「遠人不服，則修文德以來之」的道理。這些中國人的智慧，即使到了下一個世紀，仍然是放諸四海皆準的至理名言,歷史證明戰爭只會引來更多的仇恨與敵意絲毫無助於彼此關係的發展中國人強調王霸之分相信行仁政必能使近者悅遠者來遠人不服則修文德以來之的道理這些中國人的智慧即使到了下一個世紀仍然是放諸四海皆準的至理名言,"['歷史', '證明', '，', '戰爭', '只', '會', '引來', '更多', '的', '仇恨', '與', '敵意', '，', '絲毫', '無助於', '彼此', '關係', '的', '發展', '。', '中國人', '強調', '王霸', '之', '分', '，', '相信', '行', '仁政', '必', '能', '使', '「', '近', '者', '悅', '、', '遠', '者', '來', '」', '、', '「', '遠', '人', '不服', '，', '則', '修', '文德', '以', '來', '之', '」', '的', '道理', '。', '這些', '中國人', '的', '智慧', '，', '即使', '到', '了', '下', '一', '個', '世紀', '，', '仍然', '是', '放', '諸', '四海', '皆', '準', '的', '至理名言']"
